date,borrow_rate,supply_rate,tvl_usd,borrow_usd,symbol,utilization
2024-07-12,8.617769635880023,8.131880074298554,948168728.5256889,898246961.1227098,DAI,94.73492787717196
2024-07-19,8.091103628522118,7.6807484461417035,963229436.3962052,931212034.8489391,DAI,96.67603580855513
2024-07-26,7.69610412300369,7.370488000366889,1017227553.7357093,977540479.9781816,DAI,96.09850582480004
2024-08-02,7.69610412300369,7.331077847246702,987508547.030118,932190461.7969191,DAI,94.39821706864561
2024-08-09,7.69610412300369,7.254167238390212,969073052.5603023,902729764.2280788,DAI,93.15394353842122
2024-08-16,7.430321474899597,6.989180451468008,966758489.7312615,903305064.6703635,DAI,93.43647604495962
2024-08-23,6.765864854639365,6.422002459743306,944550447.9265732,908126063.2413552,DAI,96.14373326854326
2024-08-30,6.765864854639365,6.409009309528978,957672626.7102317,904279184.3939439,DAI,94.42466654813938
2024-09-06,6.765864854639365,6.419674065099064,936434964.6740584,886053552.5596062,DAI,94.61987067815346
2024-09-13,6.765864854639365,6.355748152573083,939044051.191899,880630319.5254792,DAI,93.77944713112478
2024-09-20,6.765864854639365,6.316558335872328,915005566.838071,867595373.8904027,DAI,94.81858967137208
2024-09-27,6.765864854639365,6.421507638238883,887049496.7121072,851410286.2668872,DAI,95.98227488124186
2024-10-04,6.765864854639365,6.353009322285966,865271880.2346741,817213167.2475249,DAI,94.44582516952764
2024-10-11,6.428140482901673,5.992605532752866,866042936.0851669,817258021.3483224,DAI,94.36691730812213
2024-10-18,6.293050734206597,5.898135424605028,865247558.8795332,811475609.8375496,DAI,93.78536830411674
2024-10-25,6.293050734206597,6.004459478543694,1013233449.9434017,1013529863.0688267,DAI,100.0
2024-11-01,6.293050734206597,6.085050710424386,1142173805.029067,1104995819.2369728,DAI,96.74497999968156
2024-11-08,6.293050734206597,6.0472666993398905,1253958531.1392128,1206407359.0844545,DAI,96.20791510453233
2024-11-15,6.293050734206597,6.081080020340886,1295633729.4596748,1258737239.257635,DAI,97.15224377359898
2024-11-22,7.634471783426022,7.271363937058554,1427599028.1858535,1327919247.1237,DAI,93.01766258633396
2024-11-29,8.171040203113792,7.752096591811374,1526779977.0242217,1433889731.7125587,DAI,93.91593767867515
2024-12-06,9.096972746652815,8.876608652556545,1715535154.1412609,1715854429.995358,DAI,100.0
2024-12-13,11.434780003967902,10.964377019289172,1738490710.47511,1643812640.379074,DAI,94.5540077076304
2024-12-20,11.824414546853749,11.0655160847886,1580910332.91074,1468022509.8010767,DAI,92.85931524643675
2024-12-27,11.824414546853749,11.003770890195694,1408555149.0874274,1307878502.7797494,DAI,92.8524881419869
2025-01-03,11.824414546853749,11.15475663455407,1358536693.461426,1240380493.8224406,DAI,91.30268617640836
2025-01-10,11.824414546853749,10.843734797301893,1180091836.1746547,1089202020.7375443,DAI,92.29807268799217
2025-01-17,11.97004957598221,10.941324108238504,1161333657.506602,1059493455.5230174,DAI,91.23075428621979
2025-01-24,12.028303587633596,10.952271119173703,1151682829.8774757,1045277669.0169573,DAI,90.76089717584497
2025-01-31,12.028303587633596,10.894291231705903,1108370848.335074,1010873317.6952873,DAI,91.20352806226893
2025-02-07,12.028303587633596,10.804440028023935,990983856.082451,882043104.7150608,DAI,89.00680866809941
2025-02-14,9.606764174485226,8.612906551555083,1019325885.3176441,919851906.037922,DAI,90.24119953073459
2025-02-21,8.63814840922588,7.773665802154233,1020710091.3066502,917716750.5480645,DAI,89.90963823755872
2025-02-28,7.144813775797836,6.443577401628148,1065304804.5359366,968451678.737188,DAI,90.90841180980692
2025-03-07,6.547479922426619,5.89227532708224,990042168.4223002,885618006.8057214,DAI,89.45255414898277
2025-03-14,6.547479922426619,5.840447324483344,920975647.3029033,823374444.3575344,DAI,89.40241218850943
2025-03-21,6.547479922426619,5.838158293123626,904390839.7569407,804863938.8658235,DAI,88.99514496211997
2025-03-28,5.371914652657104,4.783392960521785,904521659.5771499,819026587.4395146,DAI,90.54803483892216
2025-04-04,4.901688544749297,4.41988936961369,908841756.0541787,824268061.6859626,DAI,90.69434323358989
2025-04-11,4.901688544749297,4.3102078715550025,847287922.7963713,756744795.4967266,DAI,89.31377104953673
2025-04-18,4.901688544749297,4.317525085732755,845572539.6495223,745801060.493222,DAI,88.20071910120755
2025-04-25,4.901688544749297,4.296743933236848,773795376.995673,674333047.6573603,DAI,87.14617167596896
2025-05-02,5.5836613282169925,4.818532506189631,768622119.3350638,661544635.6303496,DAI,86.06890421038791
2025-05-09,7.0376241676983975,5.639245758866855,823708596.2041575,523491569.8946758,DAI,63.553005554033035
2025-05-16,4.919010948277545,2.715020030741543,999512274.0905502,537488584.386078,DAI,53.77508594130427
2025-05-23,4.921401718008141,2.728972766347456,1004493592.159001,606766258.5318359,DAI,60.40518956698243
2025-05-30,4.963912253924226,2.9769375660739903,1004220821.8143648,584147280.0529133,DAI,58.16920615104472
2025-06-06,4.908425815691058,3.452847346911909,683817259.3938465,520643575.4953717,DAI,76.13782313082939
2025-06-13,4.934585550314141,3.7823503783987067,740330292.9826764,563721265.9283754,DAI,76.14456294328164
2025-06-20,4.900815637291475,3.3567551507468036,736363663.65158,560516236.7409419,DAI,76.11948611931474
2025-06-27,4.900707646905923,3.356607213959625,700168142.8027374,533331838.9375611,DAI,76.17196589417236
2025-07-04,4.901977336611357,3.3583465029957416,674118647.091446,513501677.95537305,DAI,76.17378337936928
