date,borrow_rate,supply_rate,tvl_usd,borrow_usd,symbol,utilization
2025-04-25,0.013404338057492733,4.31223069023e-05,120076361.89772215,482906.08311484545,WBTC,0.4021658180534916
2025-05-02,0.013445068086578534,4.33855618866e-05,121973860.74835138,495009.3971717275,WBTC,0.4058323596012092
2025-05-09,0.013491524524937,4.36850961617e-05,132322999.0955104,535619.3762449119,WBTC,0.4047817687825404
2025-05-16,0.013608753267011626,4.4449325339425e-05,130617242.50778942,537180.1173876439,WBTC,0.41126279124718845
2025-05-23,0.015089151532376801,5.479650954195e-05,122344679.46331,570785.3805951051,WBTC,0.46653878460344345
2025-05-30,0.01684363752001162,6.818595296672e-05,106024872.67433193,551064.480334982,WBTC,0.5197501929831526
2025-06-06,0.01732307049569835,7.202130513575e-05,101650005.0876741,528327.7183964546,WBTC,0.5197517874600861
2025-06-13,0.0173231165171552,7.202168780815e-05,104103981.27268858,541084.1465690096,WBTC,0.519753557889108
2025-06-20,0.0173231945931085,7.20223370186e-05,104637309.42617255,543857.9141728572,WBTC,0.5197552547512503
2025-06-27,0.01732253158254375,7.201682421315001e-05,106353610.51544227,552735.6800031891,WBTC,0.5197150123294906
2025-07-04,0.0173232820686209,7.2023064391e-05,107311321.28966339,557759.050745428,WBTC,0.519757882059694
2025-07-11,0.01740735265878052,7.272636392128e-05,114486643.55481555,602271.4958551053,WBTC,0.5260626717270659
2025-07-18,0.017615739613634815,7.447624311413333e-05,115451735.11920293,611807.0252349803,WBTC,0.5299244958105608
2025-07-25,0.01766395011457553,7.48836324783e-05,113379545.83425148,600921.3460191749,WBTC,0.5300086021667932
2025-08-01,0.0176676241082489,7.491478599135e-05,115968200.68293707,614736.7662743675,WBTC,0.5300908030427142
2025-08-08,0.017667561251590597,7.491425293953334e-05,115131262.93041986,610296.672768185,WBTC,0.5300877079208458
2025-08-15,0.01775550347028158,7.566362259951999e-05,115166139.60553569,619367.567237393,WBTC,0.537803532669269
2025-08-22,0.0181688471591888,7.922568201692e-05,108244610.1748971,590115.0508603085,WBTC,0.5451680687905156
2025-08-29,0.0181701587145878,7.923712025123334e-05,108186713.74504632,589802.1524971034,WBTC,0.5451705963516333
2025-09-05,0.01817021877455895,7.9237644075725e-05,107897305.57993662,588226.5002556122,WBTC,0.5451725574554034
2025-09-12,0.0181702939779577,7.92382999789e-05,108936833.1045026,593895.5212368887,WBTC,0.5451742117995733
2025-09-19,0.0181803217280565,7.932580572005e-05,109978979.89663137,600225.1372756994,WBTC,0.5457635066626801
2025-09-26,0.018189739087969167,7.940798597383333e-05,107905237.50932404,588909.7288855065,WBTC,0.5457656574219755
2025-10-03,0.025889716281958314,0.00017153792697604286,65752112.389844276,624920.4141021187,WBTC,0.9504187643386505
2025-10-10,0.0316799192553434,0.0002408681481665,66677468.75075466,633834.8589995505,WBTC,0.9505982618639472
2025-10-17,0.031668460306442256,0.00024069399822674,57317161.53252762,544780.1875775123,WBTC,0.9504660960371326
2025-10-24,0.03174546595599448,0.00024186668664365999,60542933.29861121,577556.9341315187,WBTC,0.9539625892965568
2025-10-31,0.0328303450418227,0.0002586795733356,57986147.81232018,571235.4085939908,WBTC,0.9851239134609694
2025-11-07,0.032863968308765354,0.00025920976683120004,54529748.3373342,537874.0808923355,WBTC,0.9863865088188496
2025-11-14,0.0298044253332587,0.00021554275513035,50050847.482205234,495518.4939261799,WBTC,0.9900301770161903
2025-11-21,0.028773474162032426,0.00019869991246532502,49423574.5320748,427249.4639364674,WBTC,0.864464919790842
2025-11-28,0.028782714711112302,0.00019882726131999998,54844717.10752601,474115.9899043772,WBTC,0.8644697518903186
2025-12-05,0.028736218424010678,0.00019818557247518,56012726.8780459,481736.517175142,WBTC,0.860048321203869
2025-12-12,0.028681437207333765,0.00019743000261193333,55491631.36862699,477718.3337090558,WBTC,0.8608835637496519
2025-12-19,0.028685271883383934,0.00019748277214370002,53152660.76679538,457320.18190993497,WBTC,0.8603900074097969
2025-12-26,0.028669514471589,0.0001972658599618,53206256.16796178,457629.1322771993,WBTC,0.8601039900882207
2026-01-02,0.0286648746954457,0.0001972020099133,53713159.951875776,461991.78263441264,WBTC,0.8601091111532695
2026-01-09,0.028728055629153,0.000198072602271525,54527242.82289041,470373.03431878483,WBTC,0.8626385820508117
2026-01-16,0.0287492277727878,0.0001983643434078,57516780.600898005,496163.6419010532,WBTC,0.8626415399427043
2026-01-23,0.02872932432361315,0.00019808984598755,53254976.68906634,458658.4836295548,WBTC,0.8612499941695044
2026-01-30,0.028703073027287848,0.00019772793629035002,49604145.09115981,427218.485517701,WBTC,0.8612556163050125
2026-02-06,0.026463411138117385,0.00016936739638041668,39469189.0596025,294056.7003219507,WBTC,0.745028482540888
2026-02-13,0.02705393514953225,0.00018191016193975,24956133.93300055,287983.1508891911,WBTC,1.153957386437884
2026-02-20,0.03847844173033554,0.0003553418196580167,24393719.192231927,281403.2177370819,WBTC,1.153588821448324
2026-02-27,0.038443745700464764,0.0003547012157291333,24401252.81314177,281296.5674328696,WBTC,1.1527955945006718
2026-03-06,0.038426518472172,0.0003543833572541,24401252.81314177,281296.5674328696,WBTC,1.1527955945006718
2024-10-04,0.0,0.0,617996.6115648996,0.0,cbBTC,0.0
2024-10-11,0.0,0.0,1160308.3164722489,0.0,cbBTC,0.0
2024-10-18,0.0,0.0,4136498.2536047325,0.0,cbBTC,0.0
2024-10-25,0.233028169630176,0.01852645205354554,12142366.478523122,667978.0186397999,cbBTC,5.5012177389085535
2024-11-01,0.46458945664038814,0.029301601229646382,6394407.922136627,694827.4519375548,cbBTC,10.86617338772133
2024-11-08,0.4611653488203695,0.026138559844713166,14122217.087777834,766340.3499158149,cbBTC,5.426487534871909
2024-11-15,0.24222422807894808,0.009356857659140372,44613736.22980844,37.2508133635,cbBTC,8.349628726815993e-05
2024-11-22,3.5449653718428573e-06,1.6879857142857142e-12,99932155.04341789,41.3456406,cbBTC,4.1373710575976686e-05
2024-11-29,2.6036898798e-06,8.179285714285715e-13,124119299.25398093,40.48920293,cbBTC,3.262119845451945e-05
2024-12-06,0.006160906254149972,1.08116225852e-05,303843467.9598404,558545.77422158,cbBTC,0.18382681647624036
2024-12-13,0.01237066834912057,1.8368396974342857e-05,299340373.49827915,572414.8362095108,cbBTC,0.19122540321571474
2024-12-20,0.018989044370165704,5.167596289721428e-05,291523574.0511697,1704101.5935786085,cbBTC,0.5845501857354067
2024-12-27,0.040338873538444085,0.00019534894882123333,262544816.06731248,1661009.6786652051,cbBTC,0.6326575795879922
2025-01-03,0.041749913007043414,0.00020916673810246665,275501785.87048984,1727093.163069323,cbBTC,0.6268900063977114
2025-01-10,0.041418676895412045,0.000216431418471,161442321.84783572,1243567.030947978,cbBTC,0.7702856454951618
2025-01-17,0.05037775529423178,0.00030468000853207147,179308132.78712183,1342799.5358227515,cbBTC,0.7488782103469616
2025-01-24,0.052434596319744106,0.00033024179438702854,190562941.63774627,1604317.268480976,cbBTC,0.841883135667967
2025-01-31,0.06971352814309924,0.0006031598171679142,174219065.4697601,2270684.3478723327,cbBTC,1.3033500907318691
2025-02-07,0.22428539023337388,0.0065109931175445284,121583031.39298484,5408094.595198842,cbBTC,4.448066916277662
2025-02-14,0.21953729397347552,0.0062152700771833805,140656858.38618287,3431424.0723941405,cbBTC,2.439571103580982
2025-02-21,0.15067438791121812,0.0027279114949468834,153206399.86346012,3390853.150322864,cbBTC,2.213258162416742
2025-02-28,0.15667704073205382,0.0029523930887053428,135072166.0438284,2982663.6755136116,cbBTC,2.2082000776872066
2025-03-07,0.1499915259241948,0.0027007955022715,129993063.6977016,3066367.4061728846,cbBTC,2.358870018867861
2025-03-14,0.1268489266827707,0.0019913291538660003,130537756.58727312,2022636.394426685,cbBTC,1.5494646509222172
2025-03-21,0.12962524469351952,0.0020276632522904857,101264434.72336322,2047850.779384484,cbBTC,2.0222803642550864
2025-03-28,0.42533511673694246,0.025003224036826425,102099011.78194076,7840676.5751350215,cbBTC,7.679483315549464
2025-04-04,0.7111831238144316,0.09369016825535244,95910834.90865692,508102.0256866059,cbBTC,0.5297649907547042
2025-04-11,0.03963253279695557,0.0002681943751150143,181292874.8398738,2786351.509010126,cbBTC,1.5369338212939474
2025-04-18,0.10720645879618616,0.0013918926682594287,168667794.3545197,2827593.2181636645,cbBTC,1.6764274584752075
2025-04-25,0.04385105196347135,0.000551278175771,208132481.37030825,3135610.7824551268,cbBTC,1.5065456202755128
2025-05-02,0.017878168051504457,0.00020496749249625715,233557435.6720508,3196638.5314121875,cbBTC,1.3686734152625057
2025-05-09,0.0098773638003025,6.881300329214286e-05,468954399.4438509,3395202.7083783643,cbBTC,0.7239942118902929
2025-05-16,0.07567444877082888,0.004394914850541457,476040283.69443905,24134341.8535047,cbBTC,5.0698108290759825
2025-05-23,0.0682532512440214,0.003001490249992814,437328823.67134416,25594567.743560918,cbBTC,5.8524767539208495
2025-05-30,0.07355023043696181,0.0034638187881325428,400178956.1064154,24801218.396013923,cbBTC,6.19753188356531
2025-06-06,0.10110159042520281,0.006664598007529372,254748860.48929334,24511612.845466368,cbBTC,9.621873400488301
2025-06-13,0.12252347636877714,0.009711546831088172,212985572.07282904,22706001.14742785,cbBTC,10.660816564449577
2025-06-20,0.13831708894924602,0.01225420847458617,208272665.5258238,22890386.693694472,cbBTC,10.99058613183989
2025-06-27,0.1431948394883534,0.013237630484017843,232761320.50113705,23706142.73200301,cbBTC,10.184743187125546
2025-07-04,0.1229129639980638,0.00967694590340963,237787452.37954357,22671667.753855,cbBTC,9.53442560865983
2025-07-11,0.10586994251570149,0.0073334544434686,335514998.82046545,24848333.13493478,cbBTC,7.4060275165913385
2025-07-18,0.09921514403067277,0.0063773457634001,392476242.29106,25765656.08782815,cbBTC,6.564895734178061
2025-07-25,0.08946156317182438,0.005255398209982943,365420373.1180046,32017168.085059974,cbBTC,8.761735918517251
2025-08-01,0.09305560077452998,0.0056068382124999,448013804.8935686,31255327.28691473,cbBTC,6.976420580240789
2025-08-08,0.09589365187429275,0.005904512255520357,394736653.03810954,32612573.514888637,cbBTC,8.261855914287262
2025-08-15,0.1420532031185912,0.012991585287183258,332383665.2040517,44082554.21323667,cbBTC,13.262551330906772
2025-08-22,0.21499412609069354,0.029631043806186273,261987814.2048,44189885.01784533,cbBTC,16.86715282997911
2025-08-29,0.15827276208526508,0.016056866381963485,328138189.6883777,40789524.290326215,cbBTC,12.430593442678136
2025-09-05,0.13105991071491935,0.011001513292611115,392918595.1487175,41832726.37465884,cbBTC,10.646664955835288
2025-09-12,0.077463715665561,0.006532601255715228,400557179.41733414,676898.0380617419,cbBTC,0.16898911637194564
2025-09-19,0.002163686826290143,2.9973012066428574e-06,429604461.2381122,730537.884590842,cbBTC,0.17004895211875712
2025-09-26,0.0017566265960551714,1.9906630833142855e-06,511164206.9753811,643485.587734143,cbBTC,0.12588627665104393
2025-10-03,0.0016357817811076714,1.7178900522428573e-06,645703993.2166227,786587.5778774433,cbBTC,0.12181860204379384
2025-10-10,0.0011763964124642857,9.066153846e-07,856157544.1212437,767713.6268332653,cbBTC,0.08966966793725366
2025-10-17,0.0020175296023035283,3.4333074677e-06,879262663.6005974,787023.5777596151,cbBTC,0.08950949589247183
2025-10-24,0.001095157705771757,7.676207007428572e-07,929411020.5431927,809909.4889829301,cbBTC,0.08714222998018464
